freq_GHz,detector_V_avg,detector_V_sd,contrast_pct,relative_noise_pct
2.747562823818715,0.25329768621542703,0.01916635742425144,-0.18704994358813365,7.56673213664915
2.7478556931356257,0.253317255337856,0.019136733991264754,-0.17933865388457249,7.554453393134069
2.7481485624525366,0.25330434913269695,0.01917580445627479,-0.18442439481732234,7.570262619624144
2.748441431769448,0.2533092224013672,0.01918360226055861,-0.1825040641200125,7.573195353370233
2.7487343010863587,0.2532331283285943,0.019135589807104825,-0.21248923294944017,7.556511240612468
2.7490271704032696,0.25328234583269177,0.019124637419634802,-0.19309488177402287,7.5507186877792805
2.7493200397201805,0.2532384150801085,0.019198700416923904,-0.2104059677102859,7.581274906830647
2.7496129090370918,0.25324810067361875,0.019168533560293716,-0.20658932147183456,7.569072979938258
2.7499057783540026,0.2532697496681575,0.019169478514918986,-0.19805844997847244,7.568799092681016
2.7501986476709135,0.2532488733949515,0.01917875957715339,-0.2062848275897702,7.573087816759353
2.7504915169878243,0.2533139773274675,0.019172865924803863,-0.1806303667781116,7.568814846730093
2.750784386304735,0.25330256463330675,0.01918516593740685,-0.18512758382457722,7.5740117219816705
2.7510772556216465,0.25327281983375055,0.019188563047698226,-0.19684863914450487,7.576242512044399
2.7513701249385574,0.2532303348921608,0.019175493190121472,-0.213589997569081,7.572352340128381
2.7516629942554682,0.25332828600356333,0.019144795962036127,-0.1749919766535777,7.557306870092997
2.751955863572379,0.2532892393669298,0.019175876207760515,-0.19037845747937096,7.570742545434867
2.7522487328892904,0.2532850387861012,0.019158326433363394,-0.1920337128854472,7.563939238251876
2.7525416022062013,0.25327010436976766,0.01916613395033966,-0.1979186784131387,7.567467940218325
2.752834471523112,0.25326318336797893,0.019199237966309877,-0.20064592640422857,7.580745732953348
2.753127340840023,0.2532987206716119,0.019176733194291976,-0.18664231205758341,7.570797492954406
2.7534202101569343,0.25329063673904695,0.019168241590126256,-0.18982781749753316,7.567686605752571
2.753713079473845,0.2532432307114316,0.019170926662146946,-0.20850834923644995,7.570163517615223
2.754005948790756,0.25327689611961424,0.01919080391549209,-0.19524236265849834,7.577005328756443
2.754298818107667,0.2532806613395541,0.019213222596650918,-0.19375866292390276,7.585744010235827
2.7545916874245777,0.25333154319489193,0.019169673209652224,-0.17370846759250771,7.567029738142279
2.754884556741489,0.25333552716790425,0.019190794121220347,-0.17213856734885982,7.575247868215967
2.7551774260584,0.25326997664702255,0.019138269151947003,-0.19796900806347406,7.556469742412318
2.7554702953753107,0.25323367673834274,0.019135013646002133,-0.2122731299299061,7.5562673545089565
2.7557631646922216,0.2532700307981976,0.019133327377049175,-0.19794766957984666,7.554516938600751
2.756056034009133,0.2532741560214319,0.019154892166859148,-0.19632210913037165,7.562908299747043
2.7563489033260438,0.25326541734930047,0.019111504703964746,-0.1997656172730808,7.546038027610536
2.7566417726429546,0.253315611206229,0.019169242795500144,-0.17998653042235238,7.5673357454050105
